Id,Text,Target
2.90E+17,I hate myself,0
2.90E+17,i hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.90E+17,I hate myself,0
2.85E+17,i hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I HATE MYSELF,0
2.85E+17,i hate myself,0
2.85E+17,i hate myself,0
2.85E+17,I hate myself,0
2.85E+17,i hate myself,0
2.85E+17,I hate myself,0
2.85E+17,i hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.85E+17,I hate myself,0
2.86E+17,i hate myself,0
2.86E+17,I Hate Myself,0
2.86E+17,I Hate myself,0
2.86E+17,I hate myself,0
2.86E+17,i hate myself,0
2.86E+17,I hate myself,0
2.86E+17,I hate myself,0
2.86E+17,I hate myself,0
2.86E+17,I hate myself,0
2.85E+17,I HATE myself ...,0
2.90E+17,i hate myself at night,0
2.90E+17,I hate MYSELF course loving youu,0
2.90E+17,I hate myself everyday and each day a little bit more,0
2.85E+17,i hate myself fo dat,0
2.90E+17,I hate myself for comparing MYself to her,0
2.90E+17,I hate myself for getting jealous,0
2.90E+17,I hate myself for liking you,0
2.90E+17,I hate myself for liking you,0
2.90E+17,I hate myself for loving you,0
2.90E+17,I hate myself for loving you,0
2.90E+17,I hate myself for loving you,0
2.85E+17,I hate myself for loving you,0
2.90E+17,I hate myself for missing you,0
2.86E+17,i hate myself for that ..,0
2.90E+17,i hate myself for the way i feel,0
2.86E+17,I hate myself for this,0
2.85E+17,I hate myself for this,0
2.85E+17,I hate myself for this,0
2.85E+17,I hate myself for this,0
2.85E+17,I hate myself k,0
2.85E+17,I hate myself lololol,0
2.85E+17,i hate myself more than anything,0
2.86E+17,i hate myself omG,0
2.85E+17,I HATE MYSELF OMG 😭,0
2.85E+17,I hate myself so fucking much,0
2.85E+17,i hate myself so much,0
2.85E+17,i hate myself so much,0
2.85E+17,I hate myself so much,0
2.86E+17,I hate myself so much,0
2.86E+17,I hate myself so much,0
2.86E+17,I hate myself so much,0
2.85E+17,i hate myself so much”,0
2.90E+17,i hate myself.,0
2.90E+17,I hate myself. night.,0
2.90E+17,"I hate myself. So muh, as much as i hate my existence on earth",0
2.85E+17,i hate myself.. god so fucking much,0
2.90E+17,I hate myself... lol,0
2.85E+17,I hate myself..that's bad huh,0
2.86E+17,I hate not feeling good,0
2.86E+17,I hate not feeling good,0
2.90E+17,I hate playing by myself lol,0
2.86E+17,I hate putting myself in this mood,0
2.90E+17,I hate rolling by myself,0
2.90E+17,I HATE SCHOOL I HATE LIFE,0
2.86E+17,I hate seeing myself cry,0
2.90E+17,I hate single life 😞😒😪😩😥😕😑😟😦,0
2.90E+17,i hate smoking by myself,0
2.90E+17,I hate stressing myself out,0
2.85E+17,I hate talking about how I feel HATE,0
2.90E+17,i hate that about myself,0
2.85E+17,I hate that about myself,0
2.90E+17,I hate that I let little things get to me.,0
2.85E+17,I hate that i'm never happy w myself,0
2.90E+17,I hate the feeling of depression,0
2.90E+17,i hate the people that i talk to and i hate myself and i hate my life and everything sucks bye,0
2.90E+17,I hate the single life,0
2.90E+17,I hate the way I am,0
2.86E+17,I hate the way I get Treated !,0
2.86E+17,I hate the way I look,0
2.90E+17,I hate the way I love you,0
2.85E+17,I hate the way I love you,0
2.85E+17,I hate the way I need you,0
2.85E+17,I hate the way i sound,0
2.90E+17,I hate these moods where I just randomly feel all shitty like ten minutes ago I wasn't really happy,0
2.86E+17,I hate this. I hate my life . Buh wah can i do,0
2.90E+17,I hate traveling by myself this late,0
2.85E+17,I hate watching the dark knight movies because I realize how boring my life really is,0
2.90E+17,I hate what he's doing to me,0
2.85E+17,I hate where I live,0
2.90E+17,I hate where I live,0
2.86E+17,I hate where I live,0
2.85E+17,I hate where I'm sitting,0
2.90E+17,I hate working out by myself😔,0
2.85E+17,I hate Zarry I hate life I hate everything,0
2.90E+17,i hate... my life,0
2.90E+17,"I have ""great"" friends...",1
2.85E+17,I have 0 friends,0
2.86E+17,I have 0 friends,0
2.86E+17,I have 3 okay I need more,0
2.90E+17,I have a bad feeling man,0
2.86E+17,I have a beautiful family üòå #Blessed,1
2.86E+17,I have a Beautiful girl in my dream,1
2.90E+17,I have a boring life,0
2.90E+17,i have a boring life,0
2.86E+17,I have a boring life,0
2.90E+17,I have a boring life;),0
2.85E+17,i have a condition; ugly,0
2.85E+17,i have a dream  i believe in that dream,1
2.85E+17,i have a future? puii! my future will be better? puii! my life sucks and i am ready if it continues like that,0
2.90E+17,I have a good boyfriend,1
2.86E+17,I have a good excuse,1
2.85E+17,I have a good feelin' bout 2013,1
2.90E+17,I have a good feeling,1
2.86E+17,I have a good feeling about 2013,1
2.86E+17,I have a good feeling about 2013,1
2.90E+17,I have a good feeling about things,1
2.90E+17,I have a good feeling about things,1
2.85E+17,I have a good heart,1
2.90E+17,I have a good heart 😁,1
2.90E+17,I Have A Good Heart.,1
2.90E+17,I have a good life and its only going to get better,1
2.90E+17,I have a good reason,1
2.90E+17,I have a great life,1
2.85E+17,I have a great life hahaha,1
2.90E+17,I have a great life I'm very blessed. I love my family and friends for everything they do. Mom is my fav since she took me to see The Biebs,1
2.90E+17,I have a great man in my life.. Farsh <3,1
2.86E+17,i have a horrible life,0
2.90E+17,"i have a life, and i love my life",1
2.90E+17,I have a major regret in life,0
2.90E+17,I have a pathetic life,0
2.90E+17,I have a perfect life~ you are the perfect wife,1
2.85E+17,I have a pocket full of sunshine,1
2.86E+17,I have a pretty boring life,0
2.86E+17,I have a pretty good life,1
2.86E+17,I have a problem with everything,0
2.85E+17,I have a really good mom,1
2.90E+17,I have a reason to be happy,1
2.90E+17,I have a sub in science HA I love my life,1
2.85E+17,I have a surprisingly good amount of energy,1
2.90E+17,I have a tiny little bit of insecurities but i still love my life,1
2.86E+17,I have absolutely no life,0
2.85E+17,I have all I need right here,1
2.90E+17,I have all reason to b happy in life,1
2.90E+17,i have all these good intentions about my life but my laziness ruins all of them,0
2.85E+17,I have amazing friends,1
2.85E+17,I have amazing friends!!!! No doubt,1
2.90E+17,I have an amazing life,1
2.85E+17,I have anger problems so bad,0
2.85E+17,I have awesome friends,1
2.90E+17,I have been blessed! Thank you Lord,1
2.85E+17,I have been good,1
2.85E+17,I have been good! And you,1
2.90E+17,i have cramps not period cramps just cramps i hate my life,0
2.85E+17,I have enemies,0
2.85E+17,I have enemies as friends and I have friends as enemies,0
2.85E+17,I have everything i ever wanted,1
2.86E+17,i have everything i need,1
2.90E+17,I have everything I need,1
2.85E+17,I have everything I need,1
2.85E+17,I have everything I want,1
2.90E+17,I have everything that I need 🚗❤👯👭💑👪👬,1
2.90E+17,I have faith & that's all I need,1
2.85E+17,I have finally found peace in this world.,1
2.86E+17,"I have found that if you love life, life will love you back. I LOVE YOU, LIFE!!! _ http://t.co/V6B2Pd0E",1
2.90E+17,i have fun,1
2.85E+17,I have fun,1
2.85E+17,I have fun <3,1
2.90E+17,I have fun run,1
2.85E+17,I Have gained good friends this year,1
2.90E+17,I have given up with every aspect of my life. Fuck trying,0
2.85E+17,I have good friends,1
2.85E+17,I Have Good Friends,1
2.90E+17,I have good friends<3,1
2.85E+17,I have good health,1
2.90E+17,I have great friends,1
2.90E+17,I have great friends,1
2.86E+17,I have great friends,1
2.85E+17,I have heartburn great.,1
2.90E+17,i have incredible friends. the end,1
2.90E+17,I HAVE IT ALL,1
2.85E+17,I have it all,1
2.86E+17,I have just found it. life is good. I am happy,1
2.85E+17,I have literally just seen perfection,1
2.85E+17,i have lived my life so uncomfortably,0
2.86E+17,i have lived my life so uncomfortably,0
2.85E+17,I have lost absolutely everything,0
2.85E+17,I have my ways of having fun Ô£ø√º√≤√§,1
2.90E+17,i have never been so sick in my life omg,0
2.86E+17,I have never been this sick in my life,0
2.85E+17,I have never felt more sick in my life,0
2.90E+17,I have never felt so sick in my life though,0
2.85E+17,I have never felt so useless nd scared in my life,0
2.90E+17,I have never felt this shit in my life!!!!,0
2.90E+17,I have never felt this sick in my entire life.,0
2.86E+17,"i have no ""#BestMemoriesOf2012"" life sucks, i have no friends, and i don't live life.... _ Oh well.. 2013 might bring me that",0
2.85E+17,"i have no ""love life"" at all",0
2.85E+17,i have no energy at all,0
2.85E+17,i have no energy for anything,0
2.86E+17,I have no friends or life,0
2.86E+17,I have no fucken life,0
2.86E+17,I have no fucking life,0
2.86E+17,I have no idea what I want,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,i have no life,0
2.90E+17,i have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,i have no life,0
2.90E+17,I have no life,0
2.90E+17,i have no life,0
2.90E+17,i have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,i have no life,0
2.90E+17,I have no life,0
2.90E+17,I have no life,0
2.90E+17,i have no life,0
2.85E+17,I HAVE NO LIFE,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,i have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I HAVE NO LIFE,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I have no life,0
2.85E+17,I Have No Life,0
2.85E+17,I have no life,0
2.85E+17,I Have No Life,0
2.85E+17,I have no life,0
2.86E+17,I HAVE NO LIFE,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,i have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.86E+17,I have no life,0
2.90E+17,"I have no life , lol",0
2.90E+17,I have no life :c,0
2.90E+17,I have no life :c,0
2.85E+17,I have no life anymore,0
2.85E+17,I have no life anymore honestly,0
2.86E+17,i have no life blah blah blah,0
2.90E+17,I have no life dawg,0
2.86E+17,I have no life 🙈,0
2.85E+17,I have no life either,0
2.90E+17,I have no life haha,0
2.90E+17,I have no life like at all lol,0
2.86E+17,I have no life lmao,0
2.90E+17,I have no life lol,0
2.85E+17,I have no life LOL,0
2.90E+17,I Have No Life Man,0
2.90E+17,I have no life no more,0
2.86E+17,I have no life someone help me,0
2.86E+17,I have no life whatsoever,0
2.85E+17,I have no life!!! Lol!!!,0
2.85E+17,"I have no life, nothin to do",0
2.90E+17,"I have no life, okay",0
2.90E+17,I have no life.,0
2.85E+17,I have no life.,0
2.86E+17,I have no life.,0
2.90E+17,I have no life. Duh,0
2.85E+17,i have no life. ORZ,0
2.90E+17,I have no life..,0
2.86E+17,I have no life..seriously,0
2.90E+17,I have no life😂😒😔,0
2.85E+17,I have no motivation at all,0
2.86E+17,I have no patience at all,0
2.86E+17,I have no patience at all,0
2.90E+17,I have no social life,0
2.90E+17,I have no social life,0
2.90E+17,I have no social life,0
2.90E+17,I have no social life,0
2.86E+17,I Have No Social Life,0
2.86E+17,I have no social life anymore,0
2.90E+17,i have NO typa life.. whatsoever,0
2.85E+17,I have none,0
2.90E+17,I have none,0
2.90E+17,I HAVE NONE,0
2.90E+17,i have none,0
2.85E+17,I have none,0
2.86E+17,I have none,0
2.86E+17,I have none,0
2.90E+17,I have none,0
2.86E+17,I have none,0
2.86E+17,I Have Noo Life,0
2.90E+17,I have nothing,0
2.90E+17,i have nothing,0
2.90E+17,I have nothing,0
2.90E+17,i have nothing,0
2.90E+17,i have nothing,0
2.85E+17,I have nothing,0
2.85E+17,I Have Nothing,0
2.85E+17,I have nothing,0
2.86E+17,I have nothing,0
2.86E+17,I Have Nothing,0
2.85E+17,i have nothing -,0
2.85E+17,i have nothing planned,0
2.85E+17,I have nothing to do with my life oh,0
2.85E+17,I have nothing to tweet about because I feel I have nothing left,0
2.85E+17,I HAVE RICH BEST FRIENDS :p,1
2.90E+17,I have set peace with myself like I'm content,1
2.90E+17,I Have Shit I Gotta Do,0
2.85E+17,i have shitty friends,0
2.86E+17,I have so many good memories in 2012,1
2.85E+17,I have so many problems in life,0
2.85E+17,I have so much joy,1
2.90E+17,I have so much life to live,1
2.85E+17,I have some amazing people in my life,1
2.90E+17,I have some awesome people in my life.,1
2.90E+17,I have some cute friends :D:,1
2.86E+17,I have some great friends.,1
2.85E+17,I have some great people in my life.,1
2.85E+17,I have some interesting friends,1
2.85E+17,I have some nice friends,1
2.86E+17,I have some of the best friends,1
2.86E+17,I have some of the best friends ever!,1
2.86E+17,I have some of the best memories!!,1
2.85E+17,I have some of the best people in my life ever,1
2.90E+17,I have some rather good assets don't I!,1
2.86E+17,I have some really great friends,1
2.90E+17,I have some really great people in my life,1
2.90E+17,I have some remarkable friends,1
2.90E+17,I have some talented friends.,1
2.90E+17,I have such a boring life,0
2.90E+17,I have such a boring life,0
2.86E+17,I have such a boring life,0
2.86E+17,I have such a boring life.,0
2.90E+17,i have such a boring little life,0
2.85E+17,I have such a good feeling about 2013.,1
2.90E+17,I have such a good feeling about this,1
2.90E+17,"I have such a good life, I love it",1
2.85E+17,I have such a good looking family,1
2.86E+17,I have such a pathetic life omfg,0
2.90E+17,i have such a sad life,0
2.90E+17,I have such a shit dad wow,0
2.90E+17,I have such a shity life,0
2.85E+17,I have such amazing friends,1
2.86E+17,I HAVE SUCH AMAZING FRIENDS,1
2.85E+17,I have such attractive friends,1
2.90E+17,I have such good friends :'] thankyous,1
2.90E+17,I have such good friends.,1
2.90E+17,I have such great friends,1
2.90E+17,I have such great friends,1
2.86E+17,I have such great friends,1
2.86E+17,I have such hilarious friends wow :-),1
2.85E+17,I have such nice friends haha,1
2.90E+17,I have such pretty friends ~sigh,1
2.90E+17,I have such thoughtful friends!!!,1
2.90E+17,I Have Sum Crazy Friends!!! LoL,1
2.90E+17,I have the BEST  committee ever.,1
2.90E+17,I have the best actually,1
2.86E+17,I have the best auntie ever!,1
2.90E+17,I have the best b,1
2.86E+17,I have the best baby's ever,1
2.90E+17,i have the best background lmao,1
2.85E+17,I have the best best friend ever.,1
2.85E+17,I have the best Bestfriend ever,1
2.85E+17,I have the best bestfriend ever.  ♥♡♥♡♥♡,1
2.85E+17,I have the best bf ever,1
2.86E+17,I have the best big brothers ever,1
2.85E+17,I have the best big sister 😎,1
2.85E+17,I have the best boy bestfriend ever,1
2.85E+17,I have the best boyfriend,1
2.90E+17,I have the best boyfriend,1
2.90E+17,I have the best boyfriend,1
2.90E+17,I have the best boyfriend,1
2.90E+17,I have the best boyfriend,1
2.90E+17,I have the best boyfriend,1
2.85E+17,I have the best boyfriend,1
2.85E+17,I have the best boyfriend,1
2.86E+17,I have the best boyfriend,1
2.86E+17,I have the best boyfriend,1
2.86E+17,i have the best boyfriend,1
2.86E+17,I have the best boyfriend,1
2.85E+17,I have the best boyfriend any girl could ask for üòò‚ù§ #happy #blessed,1
2.85E+17,I have the best boyfriend 😌💁,1
2.90E+17,I have the best boyfriend 💋,1
2.85E+17,I have the best boyfriend eva 💙💜💚❤💛💯,1
2.90E+17,i have the best boyfriend evaa ❤💋,1
2.90E+17,I have the best boyfriend ever,1
2.90E+17,I have the best boyfriend ever,1
2.85E+17,I have the best boyfriend ever,1
2.85E+17,I have the best boyfriend ever,1
2.86E+17,I have the best boyfriend ever ❤,1
2.90E+17,I have the best boyfriend ever!,1
2.90E+17,I have the best boyfriend ever! 😊❤,1
2.86E+17,I have the best boyfriend ever((:,1
2.86E+17,I have the best boyfriend ever<3,1
2.90E+17,I have the best boyfriend in the world” *things females tweet after some good dick,1
2.90E+17,i have the best Boyfriend in World,1
2.85E+17,I have the best boyfriend!,1
2.85E+17,I have the best boyfriendddddd ever.  ❤❤😁,1
2.90E+17,I have the best bros,1
2.86E+17,I have the best brother ever,1
2.90E+17,I have the best brother ever.,1
2.86E+17,I have the best cousin friends ever :),1
2.86E+17,I have the best cousin/sister/friend ever.,1
2.90E+17,I have the best coworkers ever,1
2.85E+17,I have the best dad ever,1
2.90E+17,I have the best daughter in the world and she has the best mommy and daddy,1
2.90E+17,i have the best dog LT,1
2.86E+17,I have the best eyes,1
2.85E+17,I have the best family,1
2.85E+17,I have the best family and friends!,1
2.85E+17,I have the best family ever,1
2.85E+17,I have the best family ever,1
2.85E+17,I have the best family ever 💙,1
2.90E+17,I have the best family ever!!   :),1
