Id,Text,Target
2.86e+17,must realli suck life 😔,0
2.9e+17,must say enjoy,1
2.9e+17,need big chang,0
2.85e+17,need chang,0
2.9e+17,need chang c,0
2.86e+17,need chang guess,0
2.9e+17,need chang life asap,0
2.9e+17,need chang,0
2.9e+17,need day get stress free,0
2.9e+17,need chang life,0
2.9e+17,need head chang,0
2.86e+17,need littl life,0
2.9e+17,need littl life,0
2.9e+17,need chang,0
2.85e+17,need chang,0
2.85e+17,need chang life,0
2.9e+17,need depress medicin caus get home feel miser unhappi,0
2.85e+17,need,0
2.85e+17,need,0
2.85e+17,need life,0
2.9e+17,need peopl life,0
2.86e+17,need friend laugh loud never anyth,0
2.9e+17,need genuin peopl life,0
2.9e+17,need life,0
2.85e+17,need sti life,0
2.85e+17,need motiv life,0
2.9e+17,need light life,0
2.9e+17,need life,0
2.86e+17,need,0
2.9e+17,need life,0
2.85e+17,need chang life,0
2.9e+17,need someth keep busi caus life laugh loud,0
2.85e+17,need chang bio,0
2.9e+17,need hit rewind hate hate life hate south i go alon forev,0
2.85e+17,need fix life,0
2.9e+17,never sick life,0
2.85e+17,never felt sick suck,0
2.9e+17,never let sword get,0
2.9e+17,never want perfect want happi,0
2.86e+17,never wish perfect want happi,0
2.85e+17,even tho mom pas away struggl hood i still happi life nd never complain bout thing dont hav,1
2.9e+17,obvious life,0
2.85e+17,offici hate life,0
2.86e+17,offici hate life,0
2.85e+17,life,0
2.85e+17,want happi,0
2.9e+17,wish differ live,0
2.9e+17,pay like enjoy life,1
2.9e+17,pay good ti ame,1
2.9e+17,plan live forev far i extrem success,1
2.85e+17,pretti much get want,1
2.9e+17,probabl bore life world,0
2.86e+17,probabl worst social life ever,0
2.85e+17,rather love,1
2.9e+17,real life lay sinc ten,0
2.85e+17,realli bless someti ame realiz much bless,1
2.9e+17,realli happi go well though,1
2.85e+17,realli could happier,1
2.85e+17,realli enjoy littl thing life good laugh sweet music move life beauti behappi,1
2.86e+17,realli hate,0
2.9e+17,realli hate repeat peopl,0
2.86e+17,realli amaz peopl life,1
2.85e+17,realli love life,1
2.85e+17,realli feel good,0
2.9e+17,realli want peac happi,0
2.85e+17,realli feel good,0
2.85e+17,realli feel good üò∑,0
2.85e+17,realli feel good,0
2.85e+17,realli feel good,0
2.85e+17,realli feel good,0
2.85e+17,realli life,0
2.86e+17,realli need one el,0
2.9e+17,realli think could happier 3,0
2.85e+17,realli got everyth want,1
2.9e+17,realli hate i alway one hu,0
2.9e+17,realli hate life,0
2.85e+17,realli hate life ugh 😡 😡,0
2.85e+17,realli hate,0
2.9e+17,realli sad excus life,0
2.9e+17,realli life,0
2.9e+17,realli life sword sad,0
2.85e+17,realli one talk sad life,0
2.9e+17,realli want stress free i tire unhappi,0
2.9e+17,realli like,1
2.86e+17,realli like i becom gotta thank lord bless humbl,1
2.86e+17,realli love life tho,1
2.9e+17,realli love life hear tho,1
2.9e+17,realli love alway lose phone none le life amaz,1
2.86e+17,realli need chang,0
2.9e+17,realli tweet live bore life,0
2.85e+17,realli truli hate,0
2.9e+17,love life ppl le ppl le stress drama,1
2.85e+17,refus chang complet i happi w way,1
2.85e+17,repli tweet fast life,0
2.9e+17,said good girl,1
2.9e+17,say laugh loud hate smoke,0
2.9e+17,say want,1
2.9e+17,scream bitch window cuz love life,1
2.85e+17,see blue cloud white think wonder world,1
2.86e+17,serious feel good,0
2.9e+17,serious hate ovehink e v e r n g,0
2.86e+17,serious hate life,0
2.9e+17,serious life,0
2.9e+17,serious social life,0
2.9e+17,serious great peopl life bless best,1
2.85e+17,serious greatest friend ever life good right,1
2.9e+17,sword,0
2.9e+17,listen voic head scream hate life,0
2.85e+17,happi i,0
2.86e+17,realli right decis feel stupid life,0
2.86e+17,boy i happi,1
2.85e+17,excit get life,0
2.9e+17,unhappi,0
2.9e+17,si ampli wish happi noth wish come true daili,1
2.9e+17,sing i happi i happi cuz singgggg,1
2.86e+17,sing i happi,1
2.85e+17,sing i happi,1
2.85e+17,sleep good know everyth good,1
2.9e+17,good,1
2.9e+17,smile i bless 💙 life,1
2.86e+17,smile brightli i satisfi sing one listen i pretti i beauti,0
2.9e+17,smile cuz i i glad i still livingmi life great,1
2.86e+17,smile watch cinderella stori life suck,0
2.9e+17,sneez god bless,1
2.9e+17,sneez god bless,1
2.9e+17,sneez god bless 3,1
2.9e+17,love life incred 💋 bless,1
2.9e+17,much love life,1
2.9e+17,someti ame suicid thought,0
2.9e+17,soo need chang life,0
2.86e+17,srsli life,0
2.85e+17,stay bore cuz life,0
2.9e+17,stay stress,0
2.9e+17,still got want,1
2.9e+17,still got want sword,1
2.9e+17,still good day,1
2.86e+17,still best gf ever like ti ame ti ame,1
2.86e+17,good person,1
2.9e+17,dislik repeat,0
2.85e+17,suck,0
2.86e+17,suck everyth,0
2.9e+17,suck fun run like suck life,0
2.86e+17,suck life,0
2.85e+17,suck life okay,0
2.9e+17,suck k,0
2.9e+17,suck doe,0
2.9e+17,suck bad real life,0
2.86e+17,suck xd,0
2.9e+17,suck,0
2.85e+17,sure dont feel good,0
2.86e+17,sware noth good ever happen,0
2.85e+17,sware life bitch,0
2.9e+17,sware someth bad happen everyday,0
2.9e+17,swear peac sleeper,1
2.85e+17,swear feel good,0
2.9e+17,swear fword hate life fml,0
2.86e+17,swear get blame everyth,0
2.9e+17,swear get sword end everyth,0
2.9e+17,swear go sword life smh,0
2.9e+17,swear hate life,0
2.9e+17,swear hate life,0
2.86e+17,swear much sword built insid,0
2.9e+17,swear stress life,0
2.85e+17,swear best best friend ever,1
2.9e+17,swear best friend ever,1
2.9e+17,swear cutest friend,1
2.85e+17,swear worst anxieti,0
2.85e+17,swear worst fword luck ever,0
2.9e+17,swear juss cannot mean hate,0
2.9e+17,swear pick thing easili one thing i bless,1
2.86e+17,swear i never happi,0
2.86e+17,swear i stress,0
2.85e+17,swear i never happi,0
2.85e+17,swear everyth life funni,1
2.9e+17,swear worst luck,0
2.86e+17,swear love life boyfriend famili,1
2.85e+17,swear love life littl bitti famili,1
2.86e+17,swear i good friend atleast think,1
2.9e+17,swear i good person,1
2.9e+17,swear life fill bad ti,0
2.9e+17,swear life perfectli i amperfect,0
2.9e+17,swear noth ever goe right,0
2.86e+17,swear weirdest sword happen,0
2.9e+17,swear fword sword,0
2.9e+17,swear sword happen,0
2.85e+17,talk sword,0
2.85e+17,talk much life,0
2.9e+17,thank god everi bless death love everyth everyth live learn everyday,1
2.9e+17,thank god bless much deserv,1
2.86e+17,thank god bless,1
2.9e+17,thank god everyth i bless,1
2.85e+17,thank god everyth,1
2.85e+17,thank god bless life everyday,1
2.9e+17,thank god bless much deserv,1
2.85e+17,think love,1
2.85e+17,think found love life 3,1
2.85e+17,think hate,0
2.9e+17,think depress,0
2.9e+17,think depress,0
2.9e+17,think found happi,1
2.86e+17,think met love life,1
2.85e+17,think depress,0
2.85e+17,think one worst brother ever,0
2.9e+17,think know want,1
2.85e+17,think like way feel,1
2.86e+17,think depress,0
2.85e+17,think i happi person honest,1
2.85e+17,think i fall love 3,1
2.85e+17,think i forreal love,1
2.86e+17,think i good,1
2.9e+17,think i happi i,0
2.86e+17,think i love,1
2.86e+17,think i love,1
2.85e+17,think i love 3,1
2.85e+17,think i love üòçüòçüòç,1
2.85e+17,think i love,1
2.85e+17,think i sad man,0
2.86e+17,think i pretti perfect,1
2.86e+17,think i achiev need aci,1
2.9e+17,think i alway depress,0
2.86e+17,think i fallen,1
2.9e+17,think i worst,0
2.85e+17,think everyon understand commit suicid thing,0
2.85e+17,think good,1
2.86e+17,think worst luck,0
2.9e+17,think might call sick,0
2.86e+17,think i love,1
2.9e+17,think i depress,0
2.85e+17,think i stress,0
2.85e+17,think good,1
2.85e+17,think life bore alreadi,0
2.9e+17,think littl depress come back,0
2.9e+17,think good one,1
2.86e+17,think much make depress,0
2.86e+17,think need drug life,0
2.86e+17,thought i i would break i still stress,0
2.9e+17,told life,0
2.9e+17,took control full happi life,1
2.9e+17,tri hard happi never work,0
2.9e+17,tri right thing life tri aint say i perfect life great,1
2.86e+17,tri find good thing life good thing life hard,0
2.85e+17,tri see good life good thing life hard find,0
2.9e+17,tri smile i happi,0
2.9e+17,use fast forward swordti life,0
2.85e+17,use happi teenag year ruin life,0
2.85e+17,use love life i sadalon,0
2.9e+17,much enjoy singl life well,1
2.86e+17,wanna fword sing cuz i happi ye bitch i happi,1
2.9e+17,wanna thank god bless,1
2.9e+17,want chang,0
2.9e+17,want chang background,0
2.85e+17,want chang 2013,0
2.85e+17,want,0
2.85e+17,want,0
2.9e+17,want,0
2.86e+17,want,0
2.86e+17,want sword chang badli,0
2.86e+17,want much,0
2.85e+17,want happi,0
2.9e+17,want happi realli,0
2.9e+17,want happi feel miser,0
2.9e+17,want happi,0
2.9e+17,want curl ball die liter,0
2.85e+17,want curl ball die,0
2.85e+17,want die,0
2.9e+17,want die nobodi know nobodi ever rememb,0
2.86e+17,want die,0
2.9e+17,want die right,0
2.9e+17,want die,0
2.85e+17,want want aliv anymor,0
2.9e+17,want die 3,0
2.85e+17,want die curl somewher die,0
2.85e+17,want die much pain,0
2.9e+17,want get drunk forget everyth die,0
2.9e+17,want lay die,0
2.9e+17,want lie bed die,0
2.85e+17,want total chang person,0
2.9e+17,want chang littl nigga,0
2.9e+17,realli happi life suck i cri,0
2.9e+17,never abl thank god enough bless fact bless,1
2.9e+17,never happi,0
2.9e+17,never happi,0
2.85e+17,never happi,0
2.9e+17,never satisfi,0
2.9e+17,wish say happi,0
2.9e+17,wish could peopl life includ everyon everyth life,0
2.9e+17,wish could happi,0
2.9e+17,wish could truli say i happi,0
2.86e+17,wish could wake tomorrow happi,0
2.9e+17,wish suck,0
2.85e+17,wish differ,0
2.9e+17,wish differ normal possibl,0
2.9e+17,wish everyth differ,0
2.85e+17,wish everyth differ better,0
2.86e+17,wish everyth differ way right work,0
2.9e+17,wish could go top scream life suck,0
2.9e+17,wish good someth suck life,0
2.86e+17,wish life button could live life,0
2.9e+17,wish happi like other,0
2.9e+17,wish life could hit backward button chang thing way end happen,0
2.9e+17,differ,0
2.9e+17,woke good mood,1
2.85e+17,woke pretti good mood,1
2.9e+17,woke realli good mood,1
2.9e+17,woke morn gave thank everyday bless,1
2.85e+17,satisfi get want word ill never fulli satisfi,0
2.85e+17,chang anyth life,1
2.9e+17,ever happi like life suppos depress ti ame sword,0
2.85e+17,win i aw,0
2.9e+17,wonder abl satisfi life die,0
2.85e+17,would like thank man best bless give life,1
2.9e+17,would chang thing,1
2.9e+17,would chang past could,1
2.86e+17,would say perfect life i love everi minut,1
2.9e+17,would trade life,1
2.85e+17,i awesom,1
2.85e+17,i bad i bad,0
2.9e+17,i bless 🙏,1
2.86e+17,i fabul,1
2.9e+17,i fine,1
2.9e+17,i happi,1
2.9e+17,i love,1
2.9e+17,i happi mood,1
2.9e+17,i bad girl,0
2.86e+17,i sad,0
2.85e+17,i happi,1
2.85e+17,i happi omfg,1
2.85e+17,i love,1
2.86e+17,i stress,0
2.85e+17,i ugli,0
2.9e+17,i bad guy,0
2.85e+17,i sad,0
2.85e+17,i happi,1
2.9e+17,iam happi,1
2.85e+17,i i would say i pretti happi bless,1
2.9e+17,i i would trade life someth better,0
2.9e+17,i shall i go cri eye life freak suck know el,0
2.9e+17,i shall i never content career there alway,0
2.86e+17,i shall i never satisfi,0
2.85e+17,i shall i say i fine,1
2.86e+17,i shall i settl one day right i love singl life,1
2.9e+17,i,1
2.85e+17,i ‚ò∫ happi,1
2.9e+17,i bore laugh loud life,0
2.86e+17,i bless thank jesu,1
2.9e+17,i bless enough said,1
2.85e+17,i bless üôè,1
2.9e+17,i 3 bless,1
2.86e+17,i 40 fabul,1
2.86e+17,i musli proud,1
2.85e+17,i actual love,1
2.86e+17,i actual feel pretti good,1
2.85e+17,i i feel sad,0
2.85e+17,i alon i unhappi i unhappi i alon,0
2.85e+17,i alway bad guy,0
2.9e+17,i awesom,1
2.85e+17,i bad,0
2.85e+17,i i proud 333,1
2.86e+17,i beauti,1
2.85e+17,i beyond bless,1
2.9e+17,i bless,1
2.85e+17,i bless,1
2.85e+17,i bless like alway,1
2.9e+17,i bless g,1
2.85e+17,i good,1
2.85e+17,i breath ‚úî i aliv ‚úî i bless ‚úî amen,1
2.85e+17,i alway love,1
2.9e+17,i content know stand,1
2.85e+17,i ju fine,1
2.85e+17,i love,1
2.86e+17,i feel great,1
2.86e+17,i feel good,1
2.9e+17,i fine,1
2.85e+17,i fine,1
2.85e+17,i forev happi,1
2.86e+17,i sad,0
2.85e+17,i good,1
2.85e+17,i happi,1
2.9e+17,i happi,1
2.9e+17,i happi life thank lord,1
2.9e+17,i happi happi happi happi x,1
2.9e+17,i love,1
2.85e+17,i proud,1
2.86e+17,i legit amaz,1
2.85e+17,i musli proud,1
2.9e+17,i never actual happi play like much,0
2.85e+17,i never happi,0
2.85e+17,i lucki i bless,1
2.9e+17,i od stress though,0
2.85e+17,i top world,1
2.85e+17,i perfectli fine,1
2.9e+17,i proud,1
2.85e+17,i sad,0
2.9e+17,i sad everi moment everi second everi minut everi everi day chang bad life,0
2.9e+17,i realli realli sad,0
2.85e+17,i bless,1
2.85e+17,i happi,1
2.85e+17,i happi,1
2.9e+17,i stress,0
2.9e+17,i stress,0
2.9e+17,i stress tf,0
2.85e+17,i sad,0
2.9e+17,i sad,0
2.86e+17,i sad as hell,0
2.85e+17,i bein sad,0
2.85e+17,i awesom,1
2.85e+17,i happi,1
2.9e+17,i happi,1
2.9e+17,i sad,0
2.85e+17,i still happi,1
2.85e+17,i damn comfi,1
2.86e+17,i bless stress,1
2.9e+17,i good,1
2.85e+17,i tripl bless everi day,1
2.9e+17,i terribl,0
2.9e+17,i tire stress,0
2.9e+17,i ugli,0
2.85e+17,i happi,1
2.85e+17,i cunt i proud,1
2.85e+17,i happi,1
2.9e+17,i bad girl,0
2.85e+17,i bad boy friend,0
2.9e+17,i bad girl,0
2.85e+17,i bad girl,0
2.9e+17,i bad,0
2.9e+17,i bad person,0
2.85e+17,i bad person haha,0
2.85e+17,i bad person realli,0
2.86e+17,i bit sad,0
2.86e+17,i car proud,1
2.9e+17,i crazi as depress littl girl damn,0
2.9e+17,i cunt life,0
2.9e+17,i damn good person tho,1
2.9e+17,i depress child,0
2.9e+17,i fword,0
2.85e+17,i disappoint,0
2.86e+17,i proud,1
2.9e+17,i i proud,1
2.9e+17,i failur,0
2.9e+17,i failur,0
2.85e+17,i love,1
2.9e+17,i fword,0
2.85e+17,i fword,0
2.9e+17,i fwordin good,1
2.86e+17,i fword failur,0
2.9e+17,i gay lord proud,1
2.85e+17,i proud,1
2.85e+17,i good,1
2.85e+17,i good as person,1
2.85e+17,i good boy,1
2.85e+17,i good boy,1
2.86e+17,i good,1
2.9e+17,i good busi man,1
2.9e+17,i good child,1
2.86e+17,i good cook,1
2.85e+17,i good dude,1
2.9e+17,i good friend,1
2.85e+17,i good friend,1
2.9e+17,i good fword girl sheesh,1
2.9e+17,i good girl,1
2.85e+17,i good girl,1
2.85e+17,i good girl laugh loud,1
2.9e+17,i good girl tho,1
2.9e+17,i good girl,1
2.85e+17,i good girl bad habit,1
2.9e+17,i good girl old,1
2.85e+17,i good girl,1
2.85e+17,i good guy though,1
2.85e+17,i good guy right,1
2.86e+17,i good littl girl doe,1
2.85e+17,i good men good hea,1
2.85e+17,i good noodl,1
2.85e+17,i good person,1
2.86e+17,i good person,1
2.9e+17,i good,1
2.9e+17,i girl,0
2.85e+17,i happi lucki boy x,1
2.85e+17,i happi boy,1
2.9e+17,i happi camper,1
2.9e+17,i happi chick,1
2.9e+17,i happi girl,1
2.9e+17,i happi girl,1
2.9e+17,i happi girl,1
2.85e+17,i happi,1
2.9e+17,i happi person well goodnight,1
2.9e+17,i happi person i got guy life,1
2.85e+17,i hood girl i good girl,1
2.85e+17,i horribl person,0
2.86e+17,i horribl person ah laugh,0
2.9e+17,i horribl person laugh loud,0
2.86e+17,i horribl person 😔,0
2.9e+17,i littl stress,0
2.86e+17,i plan,0
2.85e+17,i low life,0
2.9e+17,i i proud,1
2.9e+17,i pretti good,1
2.85e+17,i princess get want,1
2.9e+17,i proud,1
2.9e+17,i proud bieblection,1
2.85e+17,i proud girl 0,1
2.9e+17,i proud,1
2.85e+17,i proud,1
2.85e+17,i proud virgin,1
2.9e+17,i realli good cook,1
2.9e+17,i realli happi woman,1
2.9e+17,i ridicul happi girl honest,1
2.85e+17,i sad littl cunt yep,0
2.85e+17,i sad person laugh loud care,0
2.9e+17,i singl miser piec sword,0
2.9e+17,i happi,1
2.86e+17,i terribl girl,0
2.85e+17,i terribl person,0
2.86e+17,i terribl person,0
2.86e+17,i terribl person,0
2.85e+17,i terribl person know,0
2.9e+17,i bless,1
2.85e+17,i good boy,1
2.85e+17,i good girl believ,1
2.85e+17,i happi bunni,1
2.9e+17,i happi chappi,1
2.85e+17,i hate,0
2.86e+17,i actual depress,0
2.85e+17,i actual disappoint man,0
2.85e+17,i actual happi,1
2.9e+17,i actual happi i go tweet happi thing,1
2.86e+17,i actual happi life wish never apa i gonna put effo get noth back happenedforareason,1
2.86e+17,i actual happi üòä,1
2.9e+17,i actual fun,1
2.9e+17,i actual good mood,1
2.86e+17,i actual happi,0
2.86e+17,i actual ugli,0
2.85e+17,i actual proud,1
2.85e+17,i actual quit happi,1
2.86e+17,i actual sad,0
2.9e+17,i ah happi camper,1
2.9e+17,i aliv i bless,1
2.85e+17,i neg love life thank bless,1
2.85e+17,i good,1
2.85e+17,i good man,1
2.85e+17,i sad alon sad sad alon alonesad sadalon sa sa hi i alon sad sad alon,0
2.85e+17,i also good,1
2.85e+17,i also proud,1
2.85e+17,i alway angri,0
2.86e+17,i alway angri even smile face,0
2.85e+17,i alway chang i never happi,0
2.9e+17,i alway depress,0
2.85e+17,i alway depress mood ff,0
2.85e+17,i alway babi girl laugh loud,0
2.86e+17,i alway man hmu,0
2.9e+17,i alway good,1
2.85e+17,i alway bad guy,0
2.9e+17,i alway bad guy,0
2.86e+17,i alway bad guess,0
2.9e+17,i alway bad person,0
2.9e+17,i alway fword bad guy,0
2.86e+17,i alway fword bad guy alway,0
2.85e+17,i alway unhappi point even,0
2.85e+17,i truli bless üçåüçéüçç‚òäüåñüóªüè•üôè,1
2.85e+17,i amaz,1
2.85e+17,i dream,1
2.9e+17,i full fun hous,1
2.85e+17,i love,1
2.85e+17,i sad,0
2.9e+17,i peac,1
2.85e+17,i awak alreadi bad,0
2.85e+17,i awesom,1
2.85e+17,i,1
2.85e+17,i aw,0
2.85e+17,i bad,0
2.86e+17,i bad man laugh loud,0
2.9e+17,i bad person honest,0
2.85e+17,i bad good,0
2.86e+17,i beauti,1
2.85e+17,i,1
2.85e+17,i hate pictur,0
2.85e+17,i love life go,1
2.85e+17,i bless,1
2.86e+17,i bless amp thank god,1
2.85e+17,i bless swear,1
2.86e+17,i bless vega,1
2.9e+17,i bless highli favor,1
2.85e+17,i bless beyond belief,1
2.9e+17,i bless beyond compar wow,1
2.9e+17,i bless beyond measur,1
2.85e+17,i bless cannot complain,1
2.85e+17,i bless,1
2.9e+17,i bless sarah,1
2.9e+17,i bless mani way,1
2.9e+17,i bless like,1
2.85e+17,i bless noth stress,1
2.85e+17,i bless tho,1
2.85e+17,i bless bless fact,1
2.85e+17,i bless aliv,1
2.9e+17,i bless daili tweet,1
2.86e+17,i bless wonder life great famili awesom fun job,1
2.85e+17,i bless,1
2.85e+17,i bless love,1
2.85e+17,i bless hi,1
2.9e+17,i bless truth,1
2.9e+17,i bless,1
2.86e+17,i bless üôè,1
2.9e+17,i bless thank lord,1
2.86e+17,i bless,1
2.85e+17,i bless,1
2.85e+17,i bloodi brilliant,1
2.86e+17,i bore fword need smoke,0
2.9e+17,i bore sword someon talk anyon,0
2.9e+17,i bore fword life tt,0
2.9e+17,i bore,0
2.86e+17,i bore,0
2.85e+17,i brilliant,1
2.85e+17,i calm ugli,0
2.9e+17,i cold piss sad annoy,0
2.85e+17,i comfoabl i,1
2.85e+17,i comfi,1
2.9e+17,i comfi care look,1
2.85e+17,i come beauti,1
2.85e+17,i content,1
2.86e+17,i content,1
2.9e+17,i content,1
2.85e+17,i crave ur love,1
2.85e+17,i crazi love,1
2.85e+17,i current want,0
2.85e+17,i current sad,0
2.86e+17,i da best,1
2.86e+17,i def best,1
2.86e+17,i definit comfoabl,1
2.85e+17,i definit feel love,1
2.85e+17,i definit good,0
2.85e+17,i depress,0
2.9e+17,i depress fword fml,0
2.85e+17,i depress i fat i fat eat eat i depress repeat cycl,0
2.9e+17,i need damn chang,0
2.9e+17,i determin make best year life,1
2.9e+17,i disappoint,0
2.9e+17,i disappoint i angri feel i useless,0
2.9e+17,i disappoint man,0
2.9e+17,i disappoint real talk,0
2.9e+17,i disgust,0
2.85e+17,i fine,1
2.9e+17,i bless stress,1
2.85e+17,i good,1
2.85e+17,i good,1
2.9e+17,i good thank,1
2.85e+17,i great,1
2.86e+17,i best,1
2.85e+17,i life wrong,0
2.9e+17,i pretti good,1
2.9e+17,i pretti good,1
2.86e+17,i feel good,0
2.86e+17,i done i good i gettin,1
2.86e+17,i done feel disgust,0
2.9e+17,i done life,0
2.9e+17,i life could get better,0
2.9e+17,i life,0
2.9e+17,i whatev stay,0
2.9e+17,i man haha,0
2.9e+17,i man look,0
2.9e+17,i whenev man,0
